"","week","usertype","gender","events","temperature","tripduration","no.customers"
"428",2,"Subscriber","Male","rain or snow",24.1,9.22352024922118,107
"429",2,"Subscriber","Male","rain or snow",25,7.39509803921569,17
"430",2,"Subscriber","Male","rain or snow",26.1,10.1489456609895,411
"431",2,"Subscriber","Male","rain or snow",26.6,9.37314257028113,332
"432",2,"Subscriber","Male","rain or snow",27,10.9066666666667,10
"433",2,"Subscriber","Male","rain or snow",28,9.04564393939394,88
"434",2,"Subscriber","Male","rain or snow",28.4,10.3923076923077,13
"435",2,"Subscriber","Male","rain or snow",30.9,9.65239234449761,209
"436",2,"Subscriber","Male","rain or snow",34,8.45178571428571,140
"437",2,"Subscriber","Male","rain or snow",35.1,9.31,30
"438",2,"Subscriber","Male","rain or snow",36,9.16151202749141,97
"439",2,"Subscriber","Male","rain or snow",37,10.4472222222222,60
"440",2,"Subscriber","Male","rain or snow",39,9.025,14
"441",2,"Subscriber","Male","rain or snow",39.2,10.3840277777778,24
"442",2,"Subscriber","Male","rain or snow",39.9,9.98113805155089,1526
"443",2,"Subscriber","Male","rain or snow",42.1,9.49709502708026,677
"444",2,"Subscriber","Male","rain or snow",44.1,7.73895131086142,89
"445",2,"Subscriber","Male","rain or snow",45,7.78837209302326,86
"446",2,"Subscriber","Male","rain or snow",50,8.77382716049383,135
"447",3,"Customer","Male","cloudy",33.1,28.05,1
"448",3,"Customer","Male","cloudy",34,4.58333333333333,1
"449",3,"Customer","Male","cloudy",36,19.8944444444444,3
"450",3,"Customer","Male","cloudy",57,20.8,1
"451",3,"Customer","Male","cloudy",57.9,16.7666666666667,1
"452",3,"Customer","Male","rain or snow",35.1,9.66944444444444,6
"453",3,"Dependent","Male","cloudy",33.1,11.35,1
"454",3,"Dependent","Male","cloudy",41,3.95,1
"455",3,"Subscriber","Female","clear",-4,4.44166666666667,2
"456",3,"Subscriber","Female","clear",-2,6.85833333333333,2
"457",3,"Subscriber","Female","clear",1,6.5,2
"458",3,"Subscriber","Female","clear",3,8.40555555555556,3
"459",3,"Subscriber","Female","clear",3.9,7.70338541666667,64
"460",3,"Subscriber","Female","clear",24.8,2.83333333333333,1
"461",3,"Subscriber","Female","clear",25,9.34385964912281,19
"462",3,"Subscriber","Female","clear",26.1,9.88070175438597,19
"463",3,"Subscriber","Female","clear",27,5.10833333333333,2
"464",3,"Subscriber","Female","clear",28,11.685,10
"465",3,"Subscriber","Female","clear",28.9,10.9916666666667,26
"466",3,"Subscriber","Female","clear",30,10.8377450980392,34
"467",3,"Subscriber","Female","clear",30.9,11.3729468599034,69
"468",3,"Subscriber","Female","clear",32,12.3827380952381,28
"469",3,"Subscriber","Female","clear",33.1,8.17298850574713,29
"470",3,"Subscriber","Female","clear",34,12.1970833333333,40
"471",3,"Subscriber","Female","clear",46,11.8017730496454,47
"472",3,"Subscriber","Female","clear",48,11.5790404040404,66
"473",3,"Subscriber","Female","cloudy",-4,8.96089743589744,26
"474",3,"Subscriber","Female","cloudy",-2,13.4518518518519,9
"475",3,"Subscriber","Female","cloudy",0,8.656,25
"476",3,"Subscriber","Female","cloudy",1,7.30416666666667,36
"477",3,"Subscriber","Female","cloudy",3,9.67305555555556,60
"478",3,"Subscriber","Female","cloudy",3.9,10.0267676767677,33
"479",3,"Subscriber","Female","cloudy",6.1,8.43294573643411,86
"480",3,"Subscriber","Female","cloudy",7,8.71944444444444,30
"481",3,"Subscriber","Female","cloudy",8.1,12.3027777777778,6
"482",3,"Subscriber","Female","cloudy",9,9.17767857142857,56
"483",3,"Subscriber","Female","cloudy",10,12.1366666666667,15
"484",3,"Subscriber","Female","cloudy",10.9,10.5680555555556,12
"485",3,"Subscriber","Female","cloudy",12,11.4728571428571,35
"486",3,"Subscriber","Female","cloudy",12.9,10.7638461538462,65
"487",3,"Subscriber","Female","cloudy",14,9.63277777777778,60
"488",3,"Subscriber","Female","cloudy",15.1,9.31601851851852,180
"489",3,"Subscriber","Female","cloudy",16,10.3634782608696,460
"490",3,"Subscriber","Female","cloudy",17.1,9.51990407673861,139
"491",3,"Subscriber","Female","cloudy",17.6,9.47916666666667,8
"492",3,"Subscriber","Female","cloudy",18,10.518005952381,224
"493",3,"Subscriber","Female","cloudy",19,11.2948186528497,193
"494",3,"Subscriber","Female","cloudy",19.4,8.94411764705882,17
"495",3,"Subscriber","Female","cloudy",19.9,10.2079310344828,145
"496",3,"Subscriber","Female","cloudy",21,10.0127371273713,123
"497",3,"Subscriber","Female","cloudy",21.9,9.21296296296296,36
"498",3,"Subscriber","Female","cloudy",23,10.0905982905983,195
"499",3,"Subscriber","Female","cloudy",24.1,10.035652173913,115
"500",3,"Subscriber","Female","cloudy",25,10.4996078431373,170
"501",3,"Subscriber","Female","cloudy",26.1,9.71782945736434,215
"502",3,"Subscriber","Female","cloudy",27,9.8474609375,256
"503",3,"Subscriber","Female","cloudy",28,10.5131284916201,179
"504",3,"Subscriber","Female","cloudy",28.9,12.1001984126984,252
"505",3,"Subscriber","Female","cloudy",30,10.4728342749529,354
"506",3,"Subscriber","Female","cloudy",30.2,9.91166666666667,20
"507",3,"Subscriber","Female","cloudy",30.9,10.3234741784038,142
"508",3,"Subscriber","Female","cloudy",32,10.9962264150943,265
"509",3,"Subscriber","Female","cloudy",33.1,10.9839641434263,502
"510",3,"Subscriber","Female","cloudy",33.8,12.1649122807018,38
"511",3,"Subscriber","Female","cloudy",34,9.43980855855856,296
"512",3,"Subscriber","Female","cloudy",35.1,10.6003159557662,633
"513",3,"Subscriber","Female","cloudy",35.6,10.7666666666667,138
"514",3,"Subscriber","Female","cloudy",36,10.3427764326069,413
"515",3,"Subscriber","Female","cloudy",37,10.8045454545455,352
"516",3,"Subscriber","Female","cloudy",37.4,8.62740740740741,45
"517",3,"Subscriber","Female","cloudy",37.9,10.8352836879433,282
"518",3,"Subscriber","Female","cloudy",39,10.8285714285714,322
"519",3,"Subscriber","Female","cloudy",39.9,10.4104678362573,285
"520",3,"Subscriber","Female","cloudy",41,11.0269672131148,610
"521",3,"Subscriber","Female","cloudy",42.1,10.5615234375,256
"522",3,"Subscriber","Female","cloudy",43,9.37047619047619,35
"523",3,"Subscriber","Female","cloudy",44.1,10.9343793584379,239
"524",3,"Subscriber","Female","cloudy",45,11.2748381877023,206
"525",3,"Subscriber","Female","cloudy",46.9,10.8083333333333,2
"526",3,"Subscriber","Female","cloudy",48,10.588,50
"527",3,"Subscriber","Female","cloudy",48.9,10.2754504504505,74
"528",3,"Subscriber","Female","cloudy",51.1,12.3735849056604,106
"529",3,"Subscriber","Female","cloudy",52,13.6104885057471,116
"530",3,"Subscriber","Female","cloudy",54,14.4639433551198,153
"531",3,"Subscriber","Female","cloudy",55.9,13.1013333333333,100
"532",3,"Subscriber","Female","cloudy",57,14.5463541666667,288
"533",3,"Subscriber","Female","cloudy",57.9,15.870775462963,576
"534",3,"Subscriber","Female","not clear",10,10.5888888888889,3
"535",3,"Subscriber","Female","not clear",14,9.06111111111111,3
"536",3,"Subscriber","Female","not clear",26.6,13.15,6
"537",3,"Subscriber","Female","not clear",28.9,6.9264367816092,29
"538",3,"Subscriber","Female","not clear",30.9,10.7685897435897,52
"539",3,"Subscriber","Female","not clear",39.9,8.75,4
"540",3,"Subscriber","Female","not clear",41,9.96376262626263,132
"541",3,"Subscriber","Female","not clear",42.1,9.28993710691824,53
"542",3,"Subscriber","Female","rain or snow",14,7.0037037037037,9
"543",3,"Subscriber","Female","rain or snow",15.1,10.2843621399177,81
"544",3,"Subscriber","Female","rain or snow",15.8,9.18333333333333,1
"545",3,"Subscriber","Female","rain or snow",16,10.9976608187135,114
"546",3,"Subscriber","Female","rain or snow",17.1,10.1213483146067,89
"547",3,"Subscriber","Female","rain or snow",17.6,7.9,3
"548",3,"Subscriber","Female","rain or snow",18,11.9333333333333,20
"549",3,"Subscriber","Female","rain or snow",19,5.825,6
"550",3,"Subscriber","Female","rain or snow",19.9,13.4833333333333,3
"551",3,"Subscriber","Female","rain or snow",21,10.5277777777778,3
"552",3,"Subscriber","Female","rain or snow",23,5.725,2
"553",3,"Subscriber","Female","rain or snow",24.1,10.9076335877863,131
"554",3,"Subscriber","Female","rain or snow",25,10.4098484848485,22
"555",3,"Subscriber","Female","rain or snow",26.1,7.95964912280702,19
"556",3,"Subscriber","Female","rain or snow",27,9.41223628691983,79
"557",3,"Subscriber","Female","rain or snow",28,8.85104166666667,16
"558",3,"Subscriber","Female","rain or snow",30,9.8472972972973,74
"559",3,"Subscriber","Female","rain or snow",30.9,8.52738095238095,14
"560",3,"Subscriber","Female","rain or snow",32,10.6822222222222,75
"561",3,"Subscriber","Female","rain or snow",33.1,9.29600938967136,71
"562",3,"Subscriber","Female","rain or snow",34,10.6970037453184,89
"563",3,"Subscriber","Female","rain or snow",35.1,9.28596866096866,234
"564",3,"Subscriber","Female","rain or snow",36,8.42407407407407,54
"565",3,"Subscriber","Female","rain or snow",37,9.73796296296296,36
"566",3,"Subscriber","Female","rain or snow",37.9,9.05223214285714,112
"567",3,"Subscriber","Female","rain or snow",39,10.2492929292929,165
"568",3,"Subscriber","Female","rain or snow",41,10.418253968254,63
"569",3,"Subscriber","Female","rain or snow",42.1,10.3306763285024,69
"570",3,"Subscriber","Female","rain or snow",43,11.8586805555556,48
"571",3,"Subscriber","Male","clear",-4,8.30384615384615,13
"572",3,"Subscriber","Male","clear",-2.9,4.16111111111111,3
"573",3,"Subscriber","Male","clear",-2,9.8037037037037,9
"574",3,"Subscriber","Male","clear",1,7.72307692307692,13
"575",3,"Subscriber","Male","clear",1.9,6.52333333333333,15
"576",3,"Subscriber","Male","clear",3,7.37276422764228,41
"577",3,"Subscriber","Male","clear",3.9,7.91071428571429,336
"578",3,"Subscriber","Male","clear",10.4,4.68333333333333,3
"579",3,"Subscriber","Male","clear",23,10.8361111111111,6
"580",3,"Subscriber","Male","clear",24.8,7.55333333333333,5
"581",3,"Subscriber","Male","clear",25,9.61039603960396,101
"582",3,"Subscriber","Male","clear",26.1,10.0578231292517,49
"583",3,"Subscriber","Male","clear",27,7.91666666666667,13
"584",3,"Subscriber","Male","clear",28,9.87256944444444,48
"585",3,"Subscriber","Male","clear",28.9,9.68924242424242,110
"586",3,"Subscriber","Male","clear",30,9.59571026722925,237
"587",3,"Subscriber","Male","clear",30.9,9.85934210526316,380
"588",3,"Subscriber","Male","clear",32,10.0051700680272,245
"589",3,"Subscriber","Male","clear",33.1,9.05244252873563,116
"590",3,"Subscriber","Male","clear",34,8.64596602972399,157
"591",3,"Subscriber","Male","clear",46,10.4587654320988,135
"592",3,"Subscriber","Male","clear",48,11.1932170542636,172
"593",3,"Subscriber","Male","cloudy",-4,8.65555555555556,102
"594",3,"Subscriber","Male","cloudy",-2,9.07880658436214,81
"595",3,"Subscriber","Male","cloudy",0,9.15833333333333,108
"596",3,"Subscriber","Male","cloudy",1,8.34246794871795,208
"597",3,"Subscriber","Male","cloudy",3,9.14082774049217,298
"598",3,"Subscriber","Male","cloudy",3.9,8.5182119205298,151
"599",3,"Subscriber","Male","cloudy",5,5.88333333333333,3
"600",3,"Subscriber","Male","cloudy",6.1,8.3005376344086,341
"601",3,"Subscriber","Male","cloudy",7,9.32698815566836,197
"602",3,"Subscriber","Male","cloudy",8.1,9.29871794871795,65
"603",3,"Subscriber","Male","cloudy",9,9.22134009009009,296
"604",3,"Subscriber","Male","cloudy",10,9.45939716312057,94
"605",3,"Subscriber","Male","cloudy",10.9,7.53258706467662,67
"606",3,"Subscriber","Male","cloudy",12,9.52357001972387,169
"607",3,"Subscriber","Male","cloudy",12.9,9.35599300087489,381
"608",3,"Subscriber","Male","cloudy",14,9.04579067121729,293
"609",3,"Subscriber","Male","cloudy",15.1,9.31052114060964,1017
"610",3,"Subscriber","Male","cloudy",16,9.41534801054925,2907
"611",3,"Subscriber","Male","cloudy",17.1,9.40582482993197,784
"612",3,"Subscriber","Male","cloudy",17.6,7.44117647058824,51
"613",3,"Subscriber","Male","cloudy",18,9.20735757575757,1375
"614",3,"Subscriber","Male","cloudy",19,9.43067613785846,1267
"615",3,"Subscriber","Male","cloudy",19.4,8.18867521367521,156
"616",3,"Subscriber","Male","cloudy",19.9,9.3624588622473,709
"617",3,"Subscriber","Male","cloudy",21,9.33898358585859,528
"618",3,"Subscriber","Male","cloudy",21.9,9.62046783625731,171
"619",3,"Subscriber","Male","cloudy",23,9.42510442773601,798
"620",3,"Subscriber","Male","cloudy",24.1,9.41073446327684,472
"621",3,"Subscriber","Male","cloudy",25,9.35399385560676,868
"622",3,"Subscriber","Male","cloudy",26.1,9.28957298907646,1007
"623",3,"Subscriber","Male","cloudy",27,9.37703578472809,1183
"624",3,"Subscriber","Male","cloudy",28,9.60611510791367,834
"625",3,"Subscriber","Male","cloudy",28.9,9.38200700700701,1332
"626",3,"Subscriber","Male","cloudy",30,9.15436484634958,1703
"627",3,"Subscriber","Male","cloudy",30.2,8.78873456790124,108
"628",3,"Subscriber","Male","cloudy",30.9,9.59741474147415,606
"629",3,"Subscriber","Male","cloudy",32,9.6271227289581,899
"630",3,"Subscriber","Male","cloudy",33.1,9.64742719179116,2209
"631",3,"Subscriber","Male","cloudy",33.8,8.8742206235012,139
"632",3,"Subscriber","Male","cloudy",34,9.5109204575685,1253
"633",3,"Subscriber","Male","cloudy",35.1,9.86040624255421,2798
"634",3,"Subscriber","Male","cloudy",35.6,10.0342230130486,562
"635",3,"Subscriber","Male","cloudy",36,9.51149931493443,1703
"636",3,"Subscriber","Male","cloudy",37,9.87237588652482,1410
"637",3,"Subscriber","Male","cloudy",37.4,9.47126225490196,272
"638",3,"Subscriber","Male","cloudy",37.9,9.37397390272835,1405
"639",3,"Subscriber","Male","cloudy",39,9.57768585131894,1390
"640",3,"Subscriber","Male","cloudy",39.9,9.75730553090802,1127
"641",3,"Subscriber","Male","cloudy",41,10.0686197313571,2159
"642",3,"Subscriber","Male","cloudy",42.1,9.5560878243513,835
"643",3,"Subscriber","Male","cloudy",43,8.91723163841808,177
"644",3,"Subscriber","Male","cloudy",44.1,10.0459677419355,682
"645",3,"Subscriber","Male","cloudy",45,10.0071310116086,603
"646",3,"Subscriber","Male","cloudy",46.4,9.53095238095238,7
"647",3,"Subscriber","Male","cloudy",46.9,8.72435897435897,13
"648",3,"Subscriber","Male","cloudy",48,10.5251028806584,81
"649",3,"Subscriber","Male","cloudy",48.9,10.7332107843137,136
"650",3,"Subscriber","Male","cloudy",51.1,11.7213675213675,234
"651",3,"Subscriber","Male","cloudy",52,11.1110229276896,189
"652",3,"Subscriber","Male","cloudy",54,13.0328571428571,350
"653",3,"Subscriber","Male","cloudy",55.9,12.2224477244772,271
"654",3,"Subscriber","Male","cloudy",57,13.3036980749747,658
"655",3,"Subscriber","Male","cloudy",57.9,13.7352120694563,1171
"656",3,"Subscriber","Male","not clear",10,6.20208333333333,8
"657",3,"Subscriber","Male","not clear",14,10.525,10
"658",3,"Subscriber","Male","not clear",25,5.70416666666667,4
"659",3,"Subscriber","Male","not clear",26.6,11.7666666666667,17
"660",3,"Subscriber","Male","not clear",28.9,8.49695652173913,115
"661",3,"Subscriber","Male","not clear",30.9,9.36166666666667,120
"662",3,"Subscriber","Male","not clear",39.9,12.2638888888889,18
"663",3,"Subscriber","Male","not clear",41,9.42617942768755,431
"664",3,"Subscriber","Male","not clear",42.1,8.27377450980392,340
"665",3,"Subscriber","Male","rain or snow",7,5.93888888888889,6
"666",3,"Subscriber","Male","rain or snow",14,10.1909090909091,33
"667",3,"Subscriber","Male","rain or snow",15.1,9.44965343415249,529
"668",3,"Subscriber","Male","rain or snow",15.8,7.67222222222222,6
"669",3,"Subscriber","Male","rain or snow",16,9.53267973856209,816
"670",3,"Subscriber","Male","rain or snow",17.1,9.40302162849873,524
"671",3,"Subscriber","Male","rain or snow",17.6,9.35555555555556,51
"672",3,"Subscriber","Male","rain or snow",18,8.61736111111111,72
"673",3,"Subscriber","Male","rain or snow",19,11.3527777777778,30
"674",3,"Subscriber","Male","rain or snow",19.9,10.2009523809524,35
"675",3,"Subscriber","Male","rain or snow",21,8.72333333333333,20
"676",3,"Subscriber","Male","rain or snow",21.9,8.46785714285714,14
"677",3,"Subscriber","Male","rain or snow",23,7.72569444444444,24
"678",3,"Subscriber","Male","rain or snow",24.1,9.72542087542088,594
"679",3,"Subscriber","Male","rain or snow",25,8.77662601626016,82
"680",3,"Subscriber","Male","rain or snow",26.1,7.35074626865672,67
"681",3,"Subscriber","Male","rain or snow",27,8.96373762376238,404
"682",3,"Subscriber","Male","rain or snow",28,7.83994252873563,116
"683",3,"Subscriber","Male","rain or snow",30,10.0779126213592,412
"684",3,"Subscriber","Male","rain or snow",30.9,7.13823529411765,51
"685",3,"Subscriber","Male","rain or snow",32,9.57249770431589,363
"686",3,"Subscriber","Male","rain or snow",33.1,8.52994535519126,305
"687",3,"Subscriber","Male","rain or snow",34,9.49606188466948,474
"688",3,"Subscriber","Male","rain or snow",35.1,8.73387891587469,947
"689",3,"Subscriber","Male","rain or snow",36,8.33624708624709,286
"690",3,"Subscriber","Male","rain or snow",37,8.7632,125
"691",3,"Subscriber","Male","rain or snow",37.9,9.04164889836532,469
"692",3,"Subscriber","Male","rain or snow",39,9.70624461670973,774
"693",3,"Subscriber","Male","rain or snow",41,9.44556677890011,297
"694",3,"Subscriber","Male","rain or snow",42.1,9.6970334412082,309
"695",3,"Subscriber","Male","rain or snow",43,10.6081364829396,127
"696",3,"Subscriber","Male","tstorms",37,6.52777777777778,3
"697",3,"Subscriber","Male","tstorms",37.9,7.91666666666667,2
"698",4,"Customer","Male","cloudy",27,10.4666666666667,3
"699",4,"Customer","Male","cloudy",28,12.2041666666667,4
"700",4,"Customer","Male","cloudy",28.9,7.60833333333333,6
"701",4,"Customer","Male","cloudy",34,7.86666666666667,2
"702",4,"Customer","Male","cloudy",35.1,13.4604166666667,8
"703",4,"Subscriber","Female","clear",-2.9,7.80833333333333,2
"704",4,"Subscriber","Female","clear",-0.9,10.425,2
"705",4,"Subscriber","Female","clear",0,5.23333333333333,3
"706",4,"Subscriber","Female","clear",1,10.15,5
"707",4,"Subscriber","Female","clear",9,5.7,1
"708",4,"Subscriber","Female","clear",10,10.85,2
"709",4,"Subscriber","Female","clear",10.9,7.60416666666667,4
"710",4,"Subscriber","Female","clear",25,9.88809523809524,7
"711",4,"Subscriber","Female","clear",26.1,4.25,1
"712",4,"Subscriber","Female","clear",32,10.8283333333333,10
"713",4,"Subscriber","Female","cloudy",-2,7.95,12
"714",4,"Subscriber","Female","cloudy",-0.9,7.41666666666667,4
"715",4,"Subscriber","Female","cloudy",1,12.3508333333333,20
"716",4,"Subscriber","Female","cloudy",1.9,9.91309523809524,42
"717",4,"Subscriber","Female","cloudy",3,8.1,1
"718",4,"Subscriber","Female","cloudy",3.9,9.06309523809524,14
